year,cumulative_through_year,state_fips,state_abbr,state_name,total_property_record_count,rasterized_state_area_km2,state_land_area_km2,counts_dominant_code,counts_dominant_label,counts_dominant_slug,counts_dominant_record_count,counts_dominant_record_share,counts_dominant_occupied_cell_count,counts_dominant_occupied_area_km2,record_count_agriculture,record_count_commercial,record_count_governmental,record_count_industrial,record_count_recreational,record_count_residential_income,record_count_residential_owned,record_count_vacant_land,record_share_agriculture,record_share_commercial,record_share_governmental,record_share_industrial,record_share_recreational,record_share_residential_income,record_share_residential_owned,record_share_vacant_land,occupied_cells_agriculture,occupied_cells_commercial,occupied_cells_governmental,occupied_cells_industrial,occupied_cells_recreational,occupied_cells_residential_income,occupied_cells_residential_owned,occupied_cells_vacant_land,occupied_area_km2_agriculture,occupied_area_km2_commercial,occupied_area_km2_governmental,occupied_area_km2_industrial,occupied_area_km2_recreational,occupied_area_km2_residential_income,occupied_area_km2_residential_owned,occupied_area_km2_vacant_land,records_per_occupied_cell_agriculture,records_per_occupied_cell_commercial,records_per_occupied_cell_governmental,records_per_occupied_cell_industrial,records_per_occupied_cell_recreational,records_per_occupied_cell_residential_income,records_per_occupied_cell_residential_owned,records_per_occupied_cell_vacant_land
1990,1994,27,MN,Minnesota,2802218,218563.0625,206232.15757,RO,Residential-Owned,residential_owned,2387777,0.8521025130807096,267906,16744.125,51184.0,267878.0,10225.0,1173.0,3059.0,70641.0,2387777.0,10281.0,0.018265531090015125,0.09559498939768427,0.0036488952679627354,0.0004185969828186101,0.0010916352689191206,0.025208959474245046,0.8521025130807096,0.0036688794376454653,18096.0,50258.0,4831.0,569.0,1427.0,11144.0,267906.0,6049.0,1131.0,3141.125,301.9375,35.5625,89.1875,696.5,16744.125,378.0625,2.828470380194518,5.330056906363166,2.1165390188366797,2.0615114235500878,2.143658023826209,6.3389267767408475,8.912741782565528,1.6996197718631179
1990,1994,28,MS,Mississippi,1250271,123473.0,121532.487805,RO,Residential-Owned,residential_owned,1124178,0.8991474648296249,218327,13645.4375,9972.0,84874.0,991.0,1544.0,1259.0,19312.0,1124178.0,8141.0,0.007975870831203795,0.06788448264416275,0.0007926281582152989,0.0012349322666845828,0.0010069816863703949,0.015446251252728409,0.8991474648296249,0.0065113883310098375,5448.0,34884.0,739.0,938.0,768.0,5005.0,218327.0,5918.0,340.5,2180.25,46.1875,58.625,48.0,312.8125,13645.4375,369.875,1.830396475770925,2.4330352023850477,1.341001353179973,1.6460554371002132,1.6393229166666667,3.8585414585414584,5.149056232165513,1.3756336600202772
1990,1994,29,MO,Missouri,3252035,180546.4375,178052.563675,RO,Residential-Owned,residential_owned,2465504,0.7581419019167998,296050,18503.125,10028.0,642349.0,3865.0,2094.0,1916.0,119458.0,2465504.0,6821.0,0.003083607648749168,0.19752216688934773,0.0011884865937789723,0.0006439045090228119,0.0005891695507582175,0.03673330699085342,0.7581419019167998,0.002097455900689876,5849.0,84604.0,1748.0,975.0,978.0,12760.0,296050.0,4874.0,365.5625,5287.75,109.25,60.9375,61.125,797.5,18503.125,304.625,1.7144811078816893,7.592418798165571,2.2110983981693364,2.147692307692308,1.9591002044989776,9.361912225705328,8.327998648876878,1.3994665572425113
1990,1994,30,MT,Montana,646821,380841.625,376973.673895,RO,Residential-Owned,residential_owned,553953,0.8564239565505758,95875,5992.1875,661.0,63031.0,1269.0,1088.0,778.0,20961.0,553953.0,5080.0,0.0010219210569848535,0.0974473617894286,0.001961902906677427,0.0016820727836603946,0.00120280572213951,0.03240618347270729,0.8564239565505758,0.007853795717826106,443.0,15138.0,733.0,509.0,359.0,4249.0,95875.0,3737.0,27.6875,946.125,45.8125,31.8125,22.4375,265.5625,5992.1875,233.5625,1.492099322799097,4.163760073985996,1.7312414733969987,2.137524557956778,2.167130919220056,4.933160743704401,5.777867014341591,1.3593791811613594
1990,1994,31,NE,Nebraska,1141868,200337.625,198957.373531,RO,Residential-Owned,residential_owned,969683,0.8492076141900815,100614,6288.375,19050.0,120495.0,4406.0,661.0,2218.0,21414.0,969683.0,3941.0,0.016683189300339445,0.10552445641702894,0.003858589609306855,0.0005788760171928805,0.001942431174181254,0.018753481137924875,0.8492076141900815,0.003451362153944239,11727.0,31576.0,2246.0,371.0,707.0,3992.0,100614.0,2016.0,732.9375,1973.5,140.375,23.1875,44.1875,249.5,6288.375,126.0,1.6244563827065746,3.816031162908538,1.9617097061442565,1.7816711590296497,3.1371994342291374,5.364228456913827,9.63765479953088,1.9548611111111112
1990,1994,32,NV,Nevada,792177,286372.5,284537.264244,RO,Residential-Owned,residential_owned,592625,0.7480967006111008,25258,1578.625,257.0,146788.0,2574.0,557.0,6666.0,40951.0,592625.0,1759.0,0.0003244224459937615,0.18529697277249907,0.0032492738365289577,0.0007031256903444558,0.008414786089472428,0.05169425519801762,0.7480967006111008,0.0022204633560429046,99.0,12527.0,815.0,270.0,660.0,5220.0,25258.0,914.0,6.1875,782.9375,50.9375,16.875,41.25,326.25,1578.625,57.125,2.595959595959596,11.717729703839707,3.158282208588957,2.062962962962963,10.1,7.845019157088123,23.46286325124713,1.924507658643326
1990,1994,33,NH,New Hampshire,856941,24037.625,23190.113978,RO,Residential-Owned,residential_owned,740706,0.8643605569111525,78617,4913.5625,2265.0,42700.0,8866.0,355.0,2195.0,55993.0,740706.0,3861.0,0.0026431224553382323,0.04982840125516226,0.010346103173964135,0.0004142642258918642,0.0025614365516412447,0.06534055436722015,0.8643605569111525,0.0045055610596295426,1381.0,8844.0,3240.0,146.0,299.0,8828.0,78617.0,3005.0,86.3125,552.75,202.5,9.125,18.6875,551.75,4913.5625,187.8125,1.6401158580738595,4.828132066938037,2.7364197530864196,2.4315068493150687,7.34113712374582,6.342659719075669,9.421702685169874,1.2848585690515808
1990,1994,34,NJ,New Jersey,4773839,20114.875,19048.737655,RO,Residential-Owned,residential_owned,4496354,0.941873825237927,129358,8084.875,2253.0,149613.0,23117.0,1.0,56.0,98488.0,4496354.0,3957.0,0.0004719472106202157,0.0313401855404005,0.004842433940482701,2.094750158101268e-07,1.1730600885367101e-05,0.02063077535710777,0.941873825237927,0.0008288926375606718,1193.0,22122.0,6562.0,1.0,30.0,7279.0,129358.0,2386.0,74.5625,1382.625,410.125,0.0625,1.875,454.9375,8084.875,149.125,1.8885163453478626,6.763086520206129,3.5228588844864372,1.0,1.8666666666666667,13.530430004121445,34.75899441859027,1.6584241408214586
1990,1994,35,NM,New Mexico,627997,314919.6875,314198.560935,RO,Residential-Owned,residential_owned,514606,0.8194402202558293,42354,2647.125,707.0,86673.0,1323.0,151.0,445.0,15409.0,514606.0,8683.0,0.0011258015563768617,0.13801499051747063,0.0021066979619329394,0.0002404470085048177,0.000708602111156582,0.024536741417554544,0.8194402202558293,0.013826499171174384,432.0,12042.0,688.0,83.0,221.0,4198.0,42354.0,5094.0,27.0,752.625,43.0,5.1875,13.8125,262.375,2647.125,318.375,1.6365740740740742,7.1975585450921775,1.9229651162790697,1.819277108433735,2.013574660633484,3.6705574082896617,12.150115691552156,1.704554377699254
1990,1994,36,NY,New York,7930302,126944.1875,122049.520861,RO,Residential-Owned,residential_owned,5310895,0.6696964377901371,437301,27331.3125,13303.0,1178813.0,25461.0,11324.0,19864.0,1355453.0,5310895.0,15189.0,0.001677489709723539,0.14864667196785192,0.003210596519527251,0.0014279405752769567,0.0025048226410545275,0.17092072912229572,0.6696964377901371,0.001915311674132965,7511.0,175731.0,10868.0,4500.0,7105.0,76650.0,437301.0,11861.0,469.4375,10983.1875,679.25,281.25,444.0625,4790.625,27331.3125,741.3125,1.7711356676873917,6.708053786753617,2.3427493559072508,2.5164444444444443,2.795777621393385,17.683666014350944,12.144712680739353,1.2805834246690835
1990,1994,37,NC,North Carolina,4780016,128541.5625,125933.025759,RO,Residential-Owned,residential_owned,4311075,0.9018955166677266,492402,30775.125,22058.0,252234.0,22228.0,3105.0,8621.0,127297.0,4311075.0,33398.0,0.004614628905007849,0.05276844261609166,0.004650193639519198,0.0006495794156337552,0.0018035504483667,0.026631082406418722,0.9018955166677266,0.006987005901235477,10839.0,67099.0,7617.0,1290.0,3541.0,24865.0,492402.0,21858.0,677.4375,4193.6875,476.0625,80.625,221.3125,1554.0625,30775.125,1366.125,2.0350585847402898,3.7591320287932755,2.918209268740974,2.4069767441860463,2.4346229878565375,5.119525437361753,8.755193926913377,1.5279531521639673
1990,1994,38,ND,North Dakota,164722,183109.375,178698.456949,RO,Residential-Owned,residential_owned,128056,0.7774067823362999,9757,609.8125,317.0,26346.0,430.0,41.0,70.0,8325.0,128056.0,1137.0,0.0019244545355204526,0.15994220565558942,0.0026104588336712765,0.0002489042143733078,0.0004249584147836962,0.05053969718677529,0.7774067823362999,0.006902538822986607,122.0,2468.0,205.0,21.0,47.0,773.0,9757.0,644.0,7.625,154.25,12.8125,1.3125,2.9375,48.3125,609.8125,40.25,2.598360655737705,10.675040518638573,2.097560975609756,1.9523809523809523,1.4893617021276595,10.769728331177232,13.124525981346725,1.765527950310559
1990,1994,39,OH,Ohio,6691747,106857.1875,105823.700104,RO,Residential-Owned,residential_owned,5502097,0.8222213123120166,422068,26379.25,112712.0,704552.0,37756.0,2239.0,7148.0,287278.0,5502097.0,37965.0,0.016843434158523924,0.10528670614713916,0.0056421738598306246,0.0003345912509842348,0.0010681814479836132,0.04293019446192452,0.8222213123120166,0.0056734063615973525,42112.0,120793.0,14360.0,1128.0,2756.0,37527.0,422068.0,24670.0,2632.0,7549.5625,897.5,70.5,172.25,2345.4375,26379.25,1541.875,2.676481762917933,5.832722094823375,2.62924791086351,1.9849290780141844,2.5936139332365746,7.655234897540438,13.036043955002512,1.5389136603161735
1990,1994,40,OK,Oklahoma,1681919,181039.4375,177664.190465,RO,Residential-Owned,residential_owned,1155945,0.687277449151832,153974,9623.375,1572.0,476527.0,1216.0,1519.0,1948.0,36266.0,1155945.0,6926.0,0.0009346466744236791,0.2833233942894991,0.0007229836870860011,0.0009031350499043057,0.0011582008408252717,0.02156227499659615,0.687277449151832,0.004117915309833589,1315.0,125829.0,689.0,858.0,707.0,5119.0,153974.0,4740.0,82.1875,7864.3125,43.0625,53.625,44.1875,319.9375,9623.375,296.25,1.1954372623574145,3.787099953110968,1.7648766328011611,1.7703962703962703,2.7553041018387554,7.084586833365892,7.507403847402808,1.461181434599156
1990,1994,41,OR,Oregon,1857908,251335.6875,248628.426864,RO,Residential-Owned,residential_owned,1657669,0.8922234039575695,139092,8693.25,21986.0,84615.0,6595.0,1149.0,3281.0,68422.0,1657669.0,14191.0,0.011833739883783266,0.045543159295293414,0.003549691373308043,0.0006184375114375954,0.0017659647302234556,0.03682744247831432,0.8922234039575695,0.007638160770070423,11441.0,19140.0,3206.0,405.0,935.0,10598.0,139092.0,8203.0,715.0625,1196.25,200.375,25.3125,58.4375,662.375,8693.25,512.6875,1.9216851673804738,4.420846394984326,2.057080474111042,2.837037037037037,3.5090909090909093,6.456123796942819,11.91778822649757,1.7299768377422895
1990,1994,42,PA,Pennsylvania,6237710,117341.1875,115881.934065,RO,Residential-Owned,residential_owned,5356082,0.8586615921548132,384980,24061.25,36330.0,480680.0,18166.0,4450.0,9287.0,317867.0,5356082.0,14848.0,0.0058242528107270135,0.07706033143573524,0.0029122867206074023,0.0007134028353354035,0.0014888476700584028,0.05095892563136151,0.8586615921548132,0.0023803607413618137,21848.0,93224.0,9099.0,1911.0,4146.0,35303.0,384980.0,11398.0,1365.5,5826.5,568.6875,119.4375,259.125,2206.4375,24061.25,712.375,1.6628524350054925,5.156182957178409,1.9964831300142873,2.3286237571951856,2.2399903521466475,9.00396566864006,13.912624032417268,1.3026846815230742
1990,1994,44,RI,Rhode Island,583624,2842.3125,2677.759219,RO,Residential-Owned,residential_owned,360878,0.618339890066207,21379,1336.1875,929.0,150290.0,4666.0,3.0,3.0,63558.0,360878.0,3297.0,0.001591778268200074,0.257511685605801,0.007994873411648595,5.140295806889367e-06,5.140295806889367e-06,0.10890230696475814,0.618339890066207,0.005649185091771414,602.0,13651.0,1767.0,2.0,3.0,5526.0,21379.0,1539.0,37.625,853.1875,110.4375,0.125,0.1875,345.375,1336.1875,96.1875,1.543189368770764,11.009449857153323,2.640633842671194,1.5,1.0,11.501628664495113,16.880022451938817,2.142300194931774
1990,1994,45,SC,South Carolina,1777211,80573.5,77866.132568,RO,Residential-Owned,residential_owned,1582036,0.8901790502084446,199754,12484.625,18121.0,114705.0,2512.0,554.0,1547.0,37857.0,1582036.0,19879.0,0.010196313212105934,0.06454213934079858,0.0014134506257276148,0.0003117243816294182,0.0008704650151276354,0.021301353637806653,0.8901790502084446,0.011185503578359575,9883.0,29180.0,1500.0,325.0,767.0,7256.0,199754.0,12183.0,617.6875,1823.75,93.75,20.3125,47.9375,453.5,12484.625,761.4375,1.8335525650106244,3.9309458533241948,1.6746666666666667,1.7046153846153846,2.016949152542373,5.217337375964719,7.919921503449243,1.631699909710252
1990,1994,46,SD,South Dakota,317993,199727.6875,196345.992286,RO,Residential-Owned,residential_owned,273825,0.8611038607768096,31458,1966.125,406.0,33604.0,234.0,225.0,385.0,4653.0,273825.0,4661.0,0.001276757664476891,0.10567528216029913,0.000735865254895548,0.0007075627450918731,0.0012107184749349828,0.014632397568499935,0.8611038607768096,0.01465755535499209,305.0,8397.0,151.0,130.0,124.0,868.0,31458.0,2273.0,19.0625,524.8125,9.4375,8.125,7.75,54.25,1966.125,142.0625,1.3311475409836067,4.001905442419912,1.5496688741721854,1.7307692307692308,3.1048387096774195,5.360599078341014,8.704463093648675,2.0505939287285524
1990,1994,47,TN,Tennessee,2849429,109112.375,106791.646253,RO,Residential-Owned,residential_owned,2094369,0.735013576404255,330719,20669.9375,5296.0,658650.0,4515.0,2311.0,3250.0,74008.0,2094369.0,7030.0,0.0018586179897797067,0.2311515745786261,0.0015845279878880997,0.0008110396854948833,0.0011405793932749333,0.025972922996151157,0.735013576404255,0.0024671609645300864,4368.0,205222.0,1248.0,1049.0,1016.0,16378.0,330719.0,5504.0,273.0,12826.375,78.0,65.5625,63.5,1023.625,20669.9375,344.0,1.2124542124542124,3.2094512284258023,3.6177884615384617,2.2030505243088654,3.1988188976377954,4.518744657467335,6.3327749539639395,1.2772529069767442
1990,1994,48,TX,Texas,8828311,687683.875,676680.588914,RO,Residential-Owned,residential_owned,7196494,0.815160906769143,545198,34074.875,115009.0,1239418.0,12553.0,5374.0,3238.0,222149.0,7196494.0,34076.0,0.013027293669196747,0.14039129341954537,0.0014219027852552996,0.0006087234579751438,0.0003667745733017335,0.025163250365783443,0.815160906769143,0.0038598549597992186,63146.0,157519.0,4919.0,1943.0,1646.0,32180.0,545198.0,17328.0,3946.625,9844.9375,307.4375,121.4375,102.875,2011.25,34074.875,1083.0,1.8213188483831122,7.868371434557101,2.5519414515145353,2.765826042202779,1.9671931956257593,6.903325046612803,13.199780630156383,1.966528162511542
1990,1994,49,UT,Utah,833939,219889.375,213355.058738,RO,Residential-Owned,residential_owned,510848,0.6125723823924771,36839,2302.4375,688.0,292381.0,1652.0,473.0,452.0,22734.0,510848.0,4711.0,0.0008250003897167539,0.35060238218862533,0.0019809602380989498,0.0005671877679302682,0.0005420060699883324,0.027260986714855644,0.6125723823924771,0.005649094238307598,439.0,23119.0,1029.0,274.0,244.0,4851.0,36839.0,1950.0,27.4375,1444.9375,64.3125,17.125,15.25,303.1875,2302.4375,121.875,1.5671981776765376,12.646784030451144,1.6054421768707483,1.7262773722627738,1.8524590163934427,4.686456400742115,13.86704307934526,2.415897435897436
1990,1994,50,VT,Vermont,109157,24901.875,23873.081385,RO,Residential-Owned,residential_owned,95078,0.8710206399956026,9900,618.75,607.0,5453.0,88.0,65.0,89.0,7422.0,95078.0,355.0,0.005560797750029774,0.0499555685846991,0.0008061782570059639,0.0005954725761975869,0.0008153393735628498,0.06799380708520754,0.8710206399956026,0.0032521963776945134,246.0,1376.0,40.0,32.0,53.0,1007.0,9900.0,231.0,15.375,86.0,2.5,2.0,3.3125,62.9375,618.75,14.4375,2.467479674796748,3.962936046511628,2.2,2.03125,1.679245283018868,7.370407149950347,9.603838383838383,1.5367965367965368
1990,1994,51,VA,Virginia,3994462,104804.4375,102258.180558,RO,Residential-Owned,residential_owned,3641660,0.9116772171070847,296045,18502.8125,32044.0,202580.0,12175.0,2276.0,3315.0,86668.0,3641660.0,13744.0,0.008022106606596833,0.05071521521546581,0.0030479699143464126,0.0005697888726942452,0.0008298989951587973,0.021697039551258717,0.9116772171070847,0.0034407637373944228,15166.0,40536.0,4842.0,808.0,1433.0,10998.0,296045.0,10035.0,947.875,2533.5,302.625,50.5,89.5625,687.375,18502.8125,627.1875,2.112884082816827,4.997533057035722,2.5144568360181743,2.8168316831683167,2.3133286810886253,7.880341880341881,12.301035315577023,1.3696063776781267
1990,1994,53,WA,Washington,3867405,175329.5625,172117.960159,RO,Residential-Owned,residential_owned,3390129,0.876590116628592,203011,12688.1875,19857.0,262207.0,10715.0,4098.0,10233.0,147957.0,3390129.0,22209.0,0.005134450619989373,0.06779920903034464,0.0027705916499564955,0.0010596252525918541,0.002645960275688737,0.038257436187831374,0.876590116628592,0.005742610355005488,8012.0,39777.0,4672.0,1531.0,2755.0,17668.0,203011.0,13017.0,500.75,2486.0625,292.0,95.6875,172.1875,1104.25,12688.1875,813.5625,2.478407388916625,6.591924981773387,2.2934503424657535,2.6766819072501633,3.714337568058076,8.374292506225945,16.69923797232662,1.7061534915879235
1990,1994,54,WV,West Virginia,857058,62755.25,62266.296765,RO,Residential-Owned,residential_owned,797680,0.9307188078286417,110758,6922.375,10901.0,19827.0,193.0,49.0,149.0,21107.0,797680.0,7152.0,0.01271909252349316,0.02313379024523428,0.00022518896037374366,5.717232672701264e-05,0.00017385054453724252,0.02462727143320522,0.9307188078286417,0.00834482613778764,9224.0,10876.0,117.0,26.0,72.0,5540.0,110758.0,5072.0,576.5,679.75,7.3125,1.625,4.5,346.25,6922.375,317.0,1.181808326105811,1.8230047811695476,1.6495726495726495,1.8846153846153846,2.0694444444444446,3.809927797833935,7.202007981364777,1.4100946372239747
1990,1994,55,WI,Wisconsin,1333405,145339.375,140292.246684,RO,Residential-Owned,residential_owned,1094125,0.8205496454565567,33396,2087.25,3112.0,77216.0,1521.0,692.0,506.0,154172.0,1094125.0,2061.0,0.0023338745542427096,0.05790888739730239,0.001140688687983021,0.0005189721052493428,0.0003794796029713403,0.11562278527529145,0.8205496454565567,0.0015456669204030283,1042.0,9824.0,799.0,266.0,189.0,6866.0,33396.0,1110.0,65.125,614.0,49.9375,16.625,11.8125,429.125,2087.25,69.375,2.986564299424184,7.859934853420196,1.9036295369211513,2.601503759398496,2.677248677248677,22.45441304981066,32.762157144568214,1.8567567567567567
1990,1994,56,WY,Wyoming,348459,253325.125,251458.712277,RO,Residential-Owned,residential_owned,299605,0.8597998616766965,39068,2441.75,844.0,36857.0,141.0,327.0,952.0,8699.0,299605.0,1034.0,0.002422092699571542,0.10577141069681081,0.0004046387092886107,0.0009384174321799695,0.0027320287322181377,0.02496419951845124,0.8597998616766965,0.0029673505347831454,545.0,7626.0,85.0,165.0,315.0,1712.0,39068.0,733.0,34.0625,476.625,5.3125,10.3125,19.6875,107.0,2441.75,45.8125,1.5486238532110093,4.83307107264621,1.6588235294117648,1.981818181818182,3.022222222222222,5.081191588785047,7.668808231800963,1.4106412005457025
1995,1999,01,AL,Alabama,2650765,133891.25,131175.460655,RO,Residential-Owned,residential_owned,2376446,0.896513270697327,318371,19898.1875,2546.0,201980.0,3072.0,856.0,2775.0,37207.0,2376446.0,25883.0,0.0009604774470765987,0.07619687146917965,0.0011589107295441128,0.0003229256459927606,0.001046867602371391,0.014036325362678322,0.896513270697327,0.009764351045830165,1903.0,71533.0,1821.0,526.0,1442.0,8652.0,318371.0,19683.0,118.9375,4470.8125,113.8125,32.875,90.125,540.75,19898.1875,1230.1875,1.3378875459800315,2.8235919086295835,1.6869851729818781,1.6273764258555132,1.9244105409153953,4.30039297272307,7.46439217139752,1.3149926332368034
1995,1999,04,AZ,Arizona,2714993,295234.5625,294360.991275,RO,Residential-Owned,residential_owned,1673838,0.6165165066723929,91597,5724.8125,4408.0,964245.0,12558.0,1787.0,4749.0,50453.0,1673838.0,2955.0,0.0016235769300326005,0.355155611819257,0.004625426290233529,0.0006581969087949767,0.0017491757805637067,0.01858310500248067,0.6165165066723929,0.0010884005962446311,1743.0,50987.0,3910.0,654.0,966.0,4939.0,91597.0,1859.0,108.9375,3186.6875,244.375,40.875,60.375,308.6875,5724.8125,116.1875,2.5289730349971316,18.911585306058406,3.211764705882353,2.732415902140673,4.916149068322981,10.215225754201255,18.273939102809045,1.5895642818719742
1995,1999,05,AR,Arkansas,1081373,137782.4375,134660.850501,RO,Residential-Owned,residential_owned,993251,0.9185091545655384,189952,11872.0,96.0,55340.0,782.0,298.0,1850.0,25287.0,993251.0,4469.0,8.877602825297099e-05,0.05117568128666057,0.0007231547301439928,0.0002755755877019308,0.001710788044458295,0.02338416069200914,0.9185091545655384,0.00413270906523466,48.0,19391.0,522.0,203.0,599.0,5723.0,189952.0,3544.0,3.0,1211.9375,32.625,12.6875,37.4375,357.6875,11872.0,221.5,2.0,2.8539012944149347,1.4980842911877394,1.4679802955665024,3.0884808013355594,4.418486807618382,5.228957841981132,1.2610045146726863
1995,1999,06,CA,California,15425007,409818.125,403671.196038,RO,Residential-Owned,residential_owned,9928726,0.6436772443604077,394213,24638.3125,23312.0,4657399.0,10546.0,8015.0,5699.0,772903.0,9928726.0,18407.0,0.0015113121180431231,0.301938209817344,0.0006836949895711555,0.00051961078526577,0.00036946498630438225,0.050107140956240734,0.6436772443604077,0.0011933219868230855,8559.0,221267.0,4286.0,3600.0,3320.0,77369.0,394213.0,13414.0,534.9375,13829.1875,267.875,225.0,207.5,4835.5625,24638.3125,838.375,2.723682673209487,21.048773653549784,2.4605692953803078,2.2263888888888888,1.716566265060241,9.989827967273714,25.186196294896416,1.3722230505442075
1995,1999,08,CO,Colorado,2623448,269598.0,268418.746964,RO,Residential-Owned,residential_owned,2284561,0.8708238165955643,146916,9182.25,11312.0,218103.0,11578.0,3372.0,3456.0,77542.0,2284561.0,13524.0,0.004311882682637506,0.08313601031924399,0.004413275963541111,0.001285331365439681,0.0013173502962513456,0.02955728491664405,0.8708238165955643,0.005155047860678008,5141.0,36763.0,4495.0,1469.0,1486.0,9569.0,146916.0,5258.0,321.3125,2297.6875,280.9375,91.8125,92.875,598.0625,9182.25,328.625,2.2003501264345457,5.932676876207056,2.575750834260289,2.2954390742001363,2.325706594885599,8.103459086633922,15.55011707370198,2.572080639026246
1995,1999,09,CT,Connecticut,2056727,12924.5,12541.688516,RO,Residential-Owned,residential_owned,1536036,0.7468351414650559,104686,6542.875,1636.0,333581.0,10926.0,89.0,937.0,168719.0,1536036.0,4803.0,0.0007954385778958511,0.16219021775860384,0.005312323901033049,4.32726365725738e-05,0.00045557820751125454,0.08203276370660763,0.7468351414650559,0.00233526374671991,1018.0,43169.0,5107.0,42.0,277.0,20902.0,104686.0,3413.0,63.625,2698.0625,319.1875,2.625,17.3125,1306.375,6542.875,213.3125,1.6070726915520628,7.727327480367856,2.1394164871744663,2.119047619047619,3.3826714801444044,8.071906994545976,14.672792923600099,1.4072663346029886
1995,1999,10,DE,Delaware,438524,5207.0625,5046.731558,RO,Residential-Owned,residential_owned,426211,0.971921719221753,25170,1573.125,147.0,6168.0,180.0,0.0,2.0,5318.0,426211.0,498.0,0.00033521540440203956,0.014065364723481497,0.0004104678421249464,0.0,4.5607538013882935e-06,0.012127044357891472,0.971921719221753,0.001135627696545685,89.0,1507.0,84.0,0.0,2.0,621.0,25170.0,439.0,5.5625,94.1875,5.25,0.0,0.125,38.8125,1573.125,27.4375,1.651685393258427,4.092899800928998,2.142857142857143,0.0,1.0,8.563607085346217,16.933293603496224,1.1343963553530751
1995,1999,11,DC,District of Columbia,241485,176.75,158.316124,RO,Residential-Owned,residential_owned,205848,0.8524256164979191,1729,108.0625,0.0,7051.0,1650.0,5.0,146.0,26607.0,205848.0,178.0,0.0,0.0291985009420875,0.0068327225293496495,2.0705219785908026e-05,0.0006045924177485144,0.11018075656873098,0.8524256164979191,0.0007371058243783257,0.0,928.0,478.0,3.0,89.0,1155.0,1729.0,157.0,0.0,58.0,29.875,0.1875,5.5625,72.1875,108.0625,9.8125,0.0,7.598060344827586,3.4518828451882846,1.6666666666666667,1.6404494382022472,23.036363636363635,119.05610179294389,1.1337579617834395
1995,1999,12,FL,Florida,9987646,150864.625,138958.484319,RO,Residential-Owned,residential_owned,8575408,0.8586015163132534,376783,23548.9375,12258.0,855282.0,46439.0,21718.0,77787.0,372557.0,8575408.0,26197.0,0.0012273162264661763,0.08563399223400589,0.004649644170408122,0.0021744863604496994,0.007788321692619062,0.03730178262225153,0.8586015163132534,0.0026229403805461265,5464.0,84748.0,14846.0,7124.0,10019.0,39329.0,376783.0,13920.0,341.5,5296.75,927.875,445.25,626.1875,2458.0625,23548.9375,870.0,2.243411420204978,10.092061169585122,3.128047959046208,3.0485682201010667,7.763948497854077,9.472831752650716,22.759540637449142,1.8819683908045977
1995,1999,13,GA,Georgia,4488255,152571.75,149486.234922,RO,Residential-Owned,residential_owned,3943113,0.8785403235778716,448681,28042.5625,7500.0,380662.0,16343.0,2655.0,4813.0,78287.0,3943113.0,54882.0,0.0016710280498768452,0.08481291726962929,0.0036412815225516375,0.0005915439296564032,0.0010723544005409676,0.01744263639209448,0.8785403235778716,0.012227914857778802,4008.0,99541.0,7299.0,1409.0,2108.0,14736.0,448681.0,30765.0,250.5,6221.3125,456.1875,88.0625,131.75,921.0,28042.5625,1922.8125,1.8712574850299402,3.824172953858209,2.239073845732292,1.8843151171043293,2.2832068311195446,5.31263572204126,8.788232619611707,1.7839102876645538
1995,1999,16,ID,Idaho,666951,216441.875,214049.923496,RO,Residential-Owned,residential_owned,560736,0.8407454220774839,72461,4528.8125,2822.0,92123.0,840.0,96.0,102.0,4872.0,560736.0,5360.0,0.004231195395163962,0.1381255894361055,0.0012594628390991242,0.00014393861018275705,0.00015293477331917936,0.00730488446677492,0.8407454220774839,0.008036572401870602,1292.0,22524.0,377.0,52.0,61.0,1217.0,72461.0,3360.0,80.75,1407.75,23.5625,3.25,3.8125,76.0625,4528.8125,210.0,2.1842105263157894,4.089992896465992,2.2281167108753315,1.8461538461538463,1.6721311475409837,4.00328677074774,7.7384524088820195,1.5952380952380953
1995,1999,17,IL,Illinois,3726878,145911.25,143778.461053,RO,Residential-Owned,residential_owned,2046869,0.5492181391502485,141963,8872.6875,3006.0,1501043.0,277.0,71.0,136.0,168323.0,2046869.0,7153.0,0.0008065732229496109,0.402761507084482,7.432494436362017e-05,1.90507980137799e-05,3.6491669434846004e-05,0.045164612310894,0.5492181391502485,0.0019193008196136284,2170.0,109128.0,148.0,32.0,87.0,13289.0,141963.0,4661.0,135.625,6820.5,9.25,2.0,5.4375,830.5625,8872.6875,291.3125,1.3852534562211982,13.754884172714611,1.8716216216216217,2.21875,1.5632183908045978,12.666340582436602,14.41832731063728,1.5346492169062433
1995,1999,18,IN,Indiana,5235538,93727.5,92788.998225,RO,Residential-Owned,residential_owned,4718688,0.9012804414751645,353347,22084.1875,88192.0,246338.0,18534.0,15989.0,15300.0,130774.0,4718688.0,1723.0,0.01684487821499911,0.047051133999982425,0.003540037337137081,0.0030539363862892408,0.0029223357752345604,0.024978139782387217,0.9012804414751645,0.00032909702880582663,29365.0,35594.0,5113.0,4681.0,5390.0,13816.0,353347.0,1340.0,1835.3125,2224.625,319.5625,292.5625,336.875,863.5,22084.1875,83.75,3.003303252170952,6.920773164016407,3.6248777625660082,3.415723136082034,2.8385899814471243,9.465402431962941,13.354260825760512,1.285820895522388
